ID,LON,LAT,QUALITY,PLATE,DIST,AZI,AZI_PRED,ABS_ERROR_DEG
wsm174587,19.76,37.66,C,AF,35.0,68.99999934560638,68.99999,6.975000914621887e-06
wsm174793,20.47,38.7,C,EU,26.0,92.99999997008375,93.00001,7.659310782059947e-06
wsm174801,16.07,51.46,C,EU,1375.0,124.00000049658536,124.0,4.965853577232338e-07
wsm174877,22.75,38.02,C,AS,28.0,72.00000033067509,72.0,3.3067509264128603e-07
wsm174900,22.86,41.22,C,EU,174.0,89.00000004673278,89.0,4.67327794240191e-08
wsm174908,22.9,41.11,C,EU,162.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm174968,19.82,42.6,C,EU,412.0,22.00000082683971,21.999998,2.734188342401467e-06
wsm175055,13.29,42.64,C,EU,424.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm175161,24.02,38.07,C,AS,110.0,124.00000049658536,124.0,4.965853577232338e-07
wsm175422,23.91,37.09,C,AS,168.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm175562,16.86,43.34,C,EU,473.0,15.000000222646023,15.0,2.2264602250743337e-07
wsm175571,13.29,42.65,C,EU,425.0,156.0000006543936,156.0,6.543936024172581e-07
wsm175586,22.87,41.24,C,EU,175.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm175687,15.76,38.22,C,EU,14.0,5.999999690000208,6.0,3.0999979205859063e-07
wsm175719,19.84,42.64,C,EU,417.0,30.99999933420027,30.999998,1.2415489045736194e-06
wsm175732,-0.66,46.62,C,EU,1139.0,111.00000065439362,111.00001,6.975000914621887e-06
wsm175733,20.55,39.58,C,EU,124.0,66.0000006543936,66.0,6.543936024172581e-07
wsm175890,23.98,39.1,C,AS,49.0,52.00000016287966,51.999996,3.977576923830384e-06
wsm175919,25.09,42.15,C,EU,217.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm175929,21.62,38.13,C,AS,32.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm175982,25.87,38.63,C,AS,98.0,112.00000082683971,112.0,8.268397095889668e-07
wsm176184,11.95,43.92,C,EU,541.0,169.00000049658536,169.0,4.965853577232338e-07
wsm176205,40.18,39.07,C,AT,34.0,7.00000016287966,6.9999995,6.397168181848656e-07
wsm176255,10.34,36.93,C,AF,179.0,175.9999998069572,176.0,1.9304280840515275e-07
wsm176264,13.03,43.06,C,EU,462.0,149.00000066579972,149.0,6.657997175807395e-07
wsm176265,13.03,43.06,C,EU,462.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm176570,12.88,43.05,C,EU,458.0,118.99999986078106,119.0,1.392189403759403e-07
wsm176635,13.47,42.35,C,EU,399.0,60.00000022264602,60.0,2.2264602250743337e-07
wsm176710,13.0,43.05,C,EU,461.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm176718,13.04,43.05,C,EU,462.0,158.9999993456064,159.0,6.543936024172581e-07
wsm176779,31.57,40.9,C,EU,26.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm176825,13.15,42.91,C,EU,449.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm176828,13.44,42.27,C,EU,390.0,151.0000001392189,151.0,1.3921891195423086e-07
wsm176839,26.3,36.55,C,AS,191.0,82.99999983712034,83.0,1.6287965820538375e-07
wsm176844,13.02,43.05,C,EU,461.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm176847,10.82,43.13,C,EU,453.0,103.0000000170005,103.0,1.7000502339215018e-08
wsm176870,13.04,43.06,C,EU,463.0,132.00000002991624,132.0,2.991623659909237e-08
wsm177020,23.79,39.85,C,EU,14.0,107.99999966932491,108.0,3.3067509264128603e-07
wsm177064,20.54,37.47,C,AS,43.0,24.99999934094341,24.999998,1.2482920439538248e-06
wsm177084,38.45,37.55,C,AR,61.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm177095,21.78,38.21,C,AS,29.0,97.00000016287966,97.0,1.6287965820538375e-07
wsm177118,13.04,43.06,C,EU,463.0,118.99999986078106,119.0,1.392189403759403e-07
wsm177121,14.81,41.91,C,EU,351.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm177206,10.96,43.25,C,EU,465.0,132.00000002991624,132.0,2.991623659909237e-08
wsm177257,26.91,39.97,C,AT,70.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm177264,11.72,44.06,C,EU,555.0,112.00000082683971,112.0,8.268397095889668e-07
wsm177624,9.65,44.83,C,EU,652.0,10.999999503414644,10.999999,4.570889604593731e-07
wsm177628,19.62,40.3,C,EU,185.0,47.99999997008377,48.0,2.9916229493665014e-08
wsm177662,13.52,42.81,C,EU,448.0,135.9999999532672,136.0,4.6732793634873815e-08
wsm177667,13.31,42.62,C,EU,422.0,174.0000003099998,174.0,3.099997911704122e-07
wsm177790,25.97,39.59,C,AS,16.0,99.00000001366143,99.00001,7.615733096599797e-06
wsm177843,15.15,37.71,C,AF,20.0,112.00000082683971,112.0,8.268397095889668e-07
wsm178036,19.74,40.23,C,EU,185.0,28.999999860781077,28.999998,1.768129710200128e-06
wsm178480,19.48,41.29,C,EU,269.0,57.00000030055968,56.999996,4.115256942327505e-06
wsm178483,19.37,41.35,C,EU,270.0,57.00000030055968,56.999996,4.115256942327505e-06
wsm178486,19.5,41.43,C,EU,283.0,53.00000012142896,53.0,1.2142896110844958e-07
wsm178513,19.44,41.45,C,EU,283.0,65.0000006590566,65.0,6.590565959641026e-07
wsm178758,19.69,41.09,C,EU,259.0,34.99999967030343,35.0,3.29696568712734e-07
wsm178760,7.11,44.51,C,EU,687.0,13.000000017000504,12.999999,9.706748205218219e-07
wsm178766,20.63,39.82,C,EU,151.0,61.00000013921893,60.999996,3.953916198895513e-06
wsm178841,13.03,43.06,C,EU,462.0,152.99999966932492,153.0,3.306750784304313e-07
wsm178883,29.83,37.45,C,AT,136.0,16.000000139218926,16.0,1.3921892616508558e-07
wsm178960,26.72,37.74,C,AS,119.0,87.00000002991625,86.99999,7.659310782059947e-06
wsm179246,14.33,38.48,C,AF,30.0,162.99999977246347,163.0,2.2753653183826827e-07
wsm179281,20.11,41.56,C,EU,322.0,16.000000139218926,16.0,1.3921892616508558e-07
wsm179393,14.83,41.87,C,EU,346.0,147.00000030055966,147.0,3.0055966249165067e-07
wsm179430,14.88,41.83,C,EU,342.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm179440,14.94,41.86,C,EU,346.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm179517,10.67,44.79,C,EU,638.0,174.9999998584472,175.0,1.4155278904581792e-07
wsm179550,21.8,38.3,C,AS,23.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm179731,16.58,44.03,C,EU,553.0,17.99999966932492,18.0,3.306750784304313e-07
wsm179764,21.5,39.13,C,EU,79.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm179766,21.61,39.35,C,EU,103.0,142.00000016287964,142.0,1.6287964399452903e-07
wsm179987,20.42,39.73,C,EU,140.0,74.99999977735398,75.0,2.2264602250743337e-07
wsm180025,27.72,36.92,C,AS,61.0,97.00000016287966,97.0,1.6287965820538375e-07
wsm180066,13.18,42.95,C,EU,454.0,163.9999998607811,164.0,1.3921891195423086e-07
wsm180271,21.57,38.12,C,AS,33.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm180593,21.83,38.34,C,AS,23.0,112.00000082683971,112.0,8.268397095889668e-07
wsm180655,14.87,37.58,C,AF,42.0,39.99999985844722,40.0,1.4155278194039056e-07
wsm180881,23.61,40.53,C,EU,76.0,81.99999987857105,82.0,1.2142895400302223e-07
wsm180882,37.19,46.32,C,EU,606.0,90.0,90.0,0.0
wsm181066,28.69,36.3,C,AS,11.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm181116,20.49,37.24,C,AF,29.0,28.999999860781077,28.999998,1.768129710200128e-06
wsm181130,20.67,37.33,C,AS,27.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm181133,22.2,38.59,C,EU,26.0,95.99999969000021,96.0,3.099997911704122e-07
wsm181139,20.51,37.54,C,AS,35.0,165.99999933420028,166.0,6.657997175807395e-07
wsm181145,20.61,37.24,C,AF,21.0,29.999999777353977,30.0,2.2264602250743337e-07
wsm181149,20.52,37.42,C,AF,42.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm181156,20.65,37.15,C,AF,11.0,57.00000030055968,56.999996,4.115256942327505e-06
wsm181158,20.89,37.39,C,AS,34.0,7.00000016287966,6.9999995,6.397168181848656e-07
wsm181159,20.66,37.47,C,AS,42.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm181187,20.52,37.38,C,AF,38.0,34.99999967030343,35.0,3.29696568712734e-07
wsm181191,20.45,37.51,C,AF,35.0,27.999999772463482,27.999998,1.6798121151850864e-06
wsm181228,28.74,36.44,C,AS,10.0,100.99999950341464,101.0,4.965853577232338e-07
wsm181282,20.26,36.81,C,AF,55.0,57.00000030055968,56.999996,4.115256942327505e-06
wsm181284,20.34,37.6,C,AF,23.0,84.99999985844721,84.99999,7.487841742204182e-06
wsm181286,20.53,37.65,C,AS,26.0,102.00000030055968,102.0,3.005596767025054e-07
wsm181296,20.46,37.44,C,AF,43.0,144.00000001366143,144.0,1.3661434650202864e-08
wsm181307,20.79,37.36,C,AS,29.0,75.99999933420027,76.0,6.657997317915942e-07
wsm181316,20.53,37.23,C,AF,25.0,29.999999777353977,30.0,2.2264602250743337e-07
wsm181322,20.71,37.14,C,AF,6.0,34.99999967030343,35.0,3.29696568712734e-07
wsm181400,20.57,37.15,C,AF,18.0,35.999999986338565,36.0,1.3661434650202864e-08
wsm181425,20.64,37.41,C,AS,36.0,27.000000330675075,27.0,3.3067507487771763e-07
wsm181434,20.68,37.52,C,AS,46.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm181493,20.39,37.77,C,AS,9.0,149.00000066579972,149.0,6.657997175807395e-07
wsm181521,20.29,37.53,C,AF,30.0,68.99999934560638,68.99999,6.975000914621887e-06
wsm181533,20.45,37.47,C,AF,39.0,90.99999995326722,91.0,4.67327794240191e-08
wsm181563,20.45,37.49,C,AF,37.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm181590,20.49,37.39,C,AF,40.0,39.00000030999979,39.0,3.099997911704122e-07
wsm181606,19.3,41.96,C,EU,330.0,50.000000141552775,50.0,1.415527748349632e-07
wsm181702,20.49,37.4,C,AF,41.0,45.99999995326721,45.999996,3.7679644790955535e-06
wsm181723,22.53,40.5,C,EU,138.0,92.99999997008375,93.00001,7.659310782059947e-06
wsm181724,20.68,37.49,C,AS,44.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm181780,20.52,37.12,C,AF,21.0,45.99999995326721,45.999996,3.7679644790955535e-06
wsm181819,38.73,45.08,C,EU,515.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm181821,28.45,35.75,C,AS,57.0,94.00000019304281,94.0,1.9304280840515275e-07
wsm181917,25.46,36.39,C,AS,238.0,45.0,45.0,0.0
wsm181920,25.71,36.68,C,AS,235.0,34.99999967030343,35.0,3.29696568712734e-07
wsm181943,20.39,37.45,C,AF,40.0,60.00000022264602,60.0,2.2264602250743337e-07
wsm181964,16.27,42.46,C,EU,393.0,155.00000065905658,155.0,6.590565817532479e-07
wsm182258,24.29,39.49,C,AS,50.0,79.99999967030344,80.0,3.2969656160730665e-07
wsm182321,28.95,40.56,C,AT,16.0,124.00000049658536,124.0,4.965853577232338e-07
wsm182429,15.04,37.72,C,AF,29.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm182440,15.43,37.65,C,EU,8.0,113.9999993456064,114.0,6.543936024172581e-07
wsm182441,14.96,37.69,C,AF,35.0,39.00000030999979,39.0,3.099997911704122e-07
wsm182462,15.09,37.58,C,AF,23.0,174.0000003099998,174.0,3.099997911704122e-07
wsm182466,20.9,37.5,C,AS,46.0,72.99999977246348,73.0,2.2753651762741356e-07
wsm182593,13.58,42.04,C,EU,368.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm182650,19.78,40.06,C,EU,170.0,50.99999969000021,50.999996,3.504697474454588e-06
wsm182746,15.05,37.8,C,AF,33.0,30.99999933420027,30.999998,1.2415489045736194e-06
wsm182793,20.77,37.56,C,AS,49.0,112.99999917316029,113.0,8.268397095889668e-07
wsm182848,12.31,44.41,C,EU,599.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm182856,20.39,38.36,C,AS,13.0,66.0000006543936,66.0,6.543936024172581e-07
wsm182857,20.56,38.99,C,EU,59.0,66.0000006543936,66.0,6.543936024172581e-07
wsm183002,28.24,35.72,C,AS,67.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm183120,27.08,38.56,C,AS,36.0,127.99999983712034,128.0,1.6287965820538375e-07
wsm183164,20.56,39.57,C,EU,123.0,29.999999777353977,30.0,2.2264602250743337e-07
wsm183268,27.27,35.71,C,AS,117.0,159.99999934094342,160.0,6.590565817532479e-07
wsm183314,35.85,37.25,C,AT,80.0,169.00000049658536,169.0,4.965853577232338e-07
wsm183364,20.6,38.93,C,EU,53.0,46.99999985654554,47.0,1.4345445720209682e-07
wsm183369,13.31,42.42,C,EU,402.0,145.99999950341464,146.0,4.965853577232338e-07
wsm183497,32.89,40.6,C,AT,51.0,134.0000000467328,134.0,4.6732793634873815e-08
wsm183688,26.35,39.63,C,AT,14.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm183776,20.67,38.86,C,EU,48.0,58.0000000170005,57.999996,3.831697767964215e-06
wsm183930,21.99,38.36,C,AS,15.0,97.00000016287966,97.0,1.6287965820538375e-07
wsm184166,25.62,39.78,C,AS,22.0,90.99999995326722,91.0,4.67327794240191e-08
wsm184250,29.38,37.37,C,AT,96.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm184258,-0.35,45.35,C,EU,997.0,156.0000006543936,156.0,6.543936024172581e-07
wsm184259,29.47,37.41,C,AT,105.0,140.9999996900002,141.0,3.099997911704122e-07
wsm184270,29.45,37.41,C,AT,104.0,140.9999996900002,141.0,3.099997911704122e-07
wsm184278,38.11,38.71,C,AT,69.0,14.000000665799728,13.999999,1.6194740446451306e-06
wsm184352,38.09,38.76,C,AT,75.0,22.99999917316029,22.999996,2.987857556036033e-06
wsm184398,29.37,37.35,C,AT,94.0,140.9999996900002,141.0,3.099997911704122e-07
wsm184410,38.12,38.75,C,AT,73.0,17.99999966932492,18.0,3.306750784304313e-07
wsm184415,21.94,38.0,C,AS,44.0,32.99999969944033,33.0,3.0055966959707803e-07
wsm184420,21.94,38.0,C,AS,44.0,52.00000016287966,51.999996,3.977576923830384e-06
wsm184450,16.45,43.66,C,EU,515.0,4.000000193042805,4.0,1.9304280485243908e-07
wsm184461,22.27,38.27,C,AS,13.0,89.00000004673278,89.0,4.67327794240191e-08
wsm184488,29.36,37.38,C,AT,95.0,7.00000016287966,6.9999995,6.397168181848656e-07
wsm184516,29.45,37.41,C,AT,104.0,72.99999977246348,73.0,2.2753651762741356e-07
wsm184583,29.33,37.36,C,AT,92.0,5.999999690000208,6.0,3.0999979205859063e-07
wsm184585,39.08,38.35,C,AR,20.0,23.99999934560639,24.0,6.543936095226854e-07
wsm184853,38.17,38.76,C,AT,73.0,19.000000203844273,19.0,2.0384427301678443e-07
wsm184864,20.68,37.56,C,AS,43.0,89.00000004673278,89.0,4.67327794240191e-08
wsm184907,20.67,37.63,C,AS,38.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm184922,20.64,37.6,C,AS,38.0,75.99999933420027,76.0,6.657997317915942e-07
wsm185032,28.78,37.14,C,AT,37.0,91.99999985654553,92.00001,7.772849002662952e-06
wsm185120,15.16,37.8,C,AF,25.0,46.99999985654554,47.0,1.4345445720209682e-07
wsm185188,26.29,39.38,C,AS,17.0,106.00000013921893,106.0,1.3921892616508558e-07
wsm185531,21.29,37.91,C,AS,61.0,81.99999987857105,82.0,1.2142895400302223e-07
wsm185666,21.04,37.79,C,AS,65.0,97.00000016287966,97.0,1.6287965820538375e-07
wsm185761,21.24,37.94,C,AS,57.0,100.00000032969656,100.0,3.2969656160730665e-07
wsm185819,16.14,38.52,C,EU,50.0,45.99999995326721,45.999996,3.7679644790955535e-06
wsm185851,27.54,36.94,C,AS,73.0,104.00000066579973,104.0,6.657997317915942e-07
wsm185871,39.81,39.39,C,AT,35.0,23.99999934560639,24.0,6.543936095226854e-07
wsm185898,27.61,36.95,C,AS,67.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm185932,20.74,40.4,C,EU,216.0,32.99999969944033,33.0,3.0055966959707803e-07
wsm185939,20.77,40.51,C,EU,229.0,32.99999969944033,33.0,3.0055966959707803e-07
wsm185943,20.74,40.45,C,EU,222.0,31.999999982999498,32.0,1.7000502339215018e-08
wsm185948,20.74,40.45,C,EU,222.0,21.000000654393613,21.0,6.543936130753991e-07
wsm185953,16.14,38.51,C,EU,50.0,52.00000016287966,51.999996,3.977576923830384e-06
wsm185968,20.71,40.44,C,EU,220.0,30.99999933420027,30.999998,1.2415489045736194e-06
wsm185970,20.65,40.34,C,EU,209.0,40.9999998069572,41.0,1.930428012997254e-07
wsm186059,14.56,37.85,C,AF,73.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm186234,11.87,42.94,C,EU,432.0,129.0000003099998,129.0,3.099997911704122e-07
wsm186404,16.15,38.5,C,EU,50.0,42.00000002991624,42.0,2.991623659909237e-08
wsm186424,-0.56,47.14,C,EU,1191.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm186500,12.76,41.86,C,EU,328.0,135.0,135.0,0.0
wsm186698,20.75,40.55,C,EU,233.0,27.999999772463482,27.999998,1.6798121151850864e-06
wsm186953,14.89,37.67,C,AF,40.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm186971,14.89,37.66,C,AF,40.0,27.999999772463482,27.999998,1.6798121151850864e-06
wsm187100,5.84,37.17,C,EU,12.0,178.00000014345446,178.0,1.4345445720209682e-07
wsm187111,21.22,38.9,C,EU,52.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm187147,21.77,40.21,C,EU,178.0,20.00000065905659,20.0,6.590565888586752e-07
wsm187156,41.78,40.4,C,EU,160.0,145.00000032969658,145.0,3.2969657581816136e-07
wsm187246,23.52,38.01,C,AS,75.0,102.00000030055968,102.0,3.005596767025054e-07
wsm187283,20.09,37.59,C,AF,30.0,44.000000046732794,43.999996,3.861430059259874e-06
wsm187382,17.91,38.78,C,EU,15.0,82.99999983712034,83.0,1.6287965820538375e-07
wsm187450,23.54,38.1,C,AS,74.0,107.99999966932491,108.0,3.3067509264128603e-07
wsm187480,20.13,37.44,C,AF,43.0,24.99999934094341,24.999998,1.2482920439538248e-06
wsm187513,20.75,40.44,C,EU,221.0,165.99999933420028,166.0,6.657997175807395e-07
wsm187692,26.71,38.01,C,AS,100.0,112.00000082683971,112.0,8.268397095889668e-07
wsm187702,29.68,37.81,C,AT,123.0,98.00000012142895,98.0,1.2142895400302223e-07
wsm187731,21.17,37.27,C,AS,41.0,137.99999997008376,138.0,2.991623659909237e-08
wsm187785,20.08,42.02,C,EU,364.0,23.99999934560639,24.0,6.543936095226854e-07
wsm187805,9.82,44.46,C,EU,609.0,112.00000082683971,112.0,8.268397095889668e-07
wsm187816,13.18,42.64,C,EU,421.0,155.00000065905658,155.0,6.590565817532479e-07
wsm187845,16.81,39.64,C,EU,112.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm187869,11.82,43.93,C,EU,541.0,120.99999933420027,121.0,6.657997317915942e-07
wsm187870,11.83,43.92,C,EU,540.0,118.99999986078106,119.0,1.392189403759403e-07
wsm188058,27.64,35.69,C,AS,98.0,155.00000065905658,155.0,6.590565817532479e-07
wsm188060,23.52,38.13,C,AS,71.0,107.00000022753652,107.0,2.2753651762741356e-07
wsm188075,27.67,35.72,C,AS,99.0,155.00000065905658,155.0,6.590565817532479e-07
wsm188076,21.76,38.29,C,AS,21.0,50.000000141552775,50.0,1.415527748349632e-07
wsm188088,27.67,35.66,C,AS,94.0,165.99999933420028,166.0,6.657997175807395e-07
wsm188137,26.68,37.5,C,AS,138.0,102.00000030055968,102.0,3.005596767025054e-07
wsm188140,26.83,37.63,C,AS,119.0,104.00000066579973,104.0,6.657997317915942e-07
wsm188165,13.1,42.81,C,EU,437.0,121.9999999829995,122.0,1.7000502339215018e-08
wsm188188,22.57,38.76,C,EU,38.0,166.9999999829995,167.0,1.7000502339215018e-08
wsm188368,21.98,37.57,C,AS,89.0,112.99999917316029,113.0,8.268397095889668e-07
wsm188495,32.94,40.74,C,AT,48.0,145.99999950341464,146.0,4.965853577232338e-07
wsm188496,32.94,40.75,C,AT,48.0,152.99999966932492,153.0,3.306750784304313e-07
wsm188499,32.97,40.75,C,AT,48.0,140.9999996900002,141.0,3.099997911704122e-07
wsm188513,32.98,40.72,C,AT,49.0,143.00000012142897,143.0,1.2142896821387694e-07
wsm188651,19.55,41.2,C,EU,263.0,50.000000141552775,50.0,1.415527748349632e-07
wsm188655,19.5,41.28,C,EU,269.0,50.99999969000021,50.999996,3.504697474454588e-06
wsm188668,19.48,41.44,C,EU,284.0,65.0000006590566,65.0,6.590565959641026e-07
wsm188671,19.5,41.35,C,EU,276.0,67.99999917316029,68.0,8.268397095889668e-07
wsm188779,28.25,40.86,C,EU,35.0,148.0000000170005,148.0,1.7000502339215018e-08
wsm188956,28.43,36.19,C,AS,37.0,139.0000001930428,139.0,1.9304280840515275e-07
wsm189044,16.57,38.97,C,EU,110.0,10.000000329696567,10.0,3.2969656693637717e-07
wsm189108,25.71,39.42,C,AS,35.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm189120,20.91,37.69,C,AS,55.0,59.00000066579973,59.0,6.657997317915942e-07
wsm189128,20.68,37.58,C,AS,42.0,79.99999967030344,80.0,3.2969656160730665e-07
wsm189193,17.15,39.21,C,EU,70.0,87.00000002991625,86.99999,7.659310782059947e-06
wsm189447,28.63,36.26,C,AS,18.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm189453,15.47,39.71,C,EU,133.0,0.0,0.0,0.0
wsm189586,17.34,38.89,C,EU,62.0,84.99999985844721,84.99999,7.487841742204182e-06
wsm189606,20.67,40.47,C,EU,223.0,32.99999969944033,33.0,3.0055966959707803e-07
wsm189629,17.57,44.19,C,EU,559.0,17.00000022753652,17.0,2.2753652118012724e-07
wsm189998,23.9,37.18,C,AS,159.0,152.99999966932492,153.0,3.306750784304313e-07
wsm190046,23.06,37.0,C,AS,144.0,124.00000049658536,124.0,4.965853577232338e-07
wsm190170,23.16,37.01,C,AS,145.0,155.00000065905658,155.0,6.590565817532479e-07
wsm190243,19.41,41.33,C,EU,270.0,66.0000006543936,66.0,6.543936024172581e-07
wsm190250,19.45,41.39,C,EU,277.0,62.99999966932493,62.999996,3.484022194299996e-06
wsm190254,21.88,38.37,C,AS,25.0,80.99999998633857,80.99999,7.615733096599797e-06
wsm190258,19.52,41.45,C,EU,286.0,52.00000016287966,51.999996,3.977576923830384e-06
wsm190266,17.99,43.15,C,EU,443.0,37.99999983712034,38.0,1.6287965820538375e-07
wsm190274,19.8,41.29,C,EU,283.0,60.00000022264602,60.0,2.2264602250743337e-07
wsm190312,19.39,41.49,C,EU,285.0,67.99999917316029,68.0,8.268397095889668e-07
wsm190319,19.35,41.64,C,EU,299.0,79.00000049658536,79.0,4.965853577232338e-07
wsm190320,19.47,41.47,C,EU,286.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm190330,19.45,41.46,C,EU,284.0,85.99999980695719,86.0,1.9304280840515275e-07
wsm190332,19.06,41.47,C,EU,272.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm190342,19.49,41.49,C,EU,289.0,73.99999986078107,74.0,1.3921892616508558e-07
wsm190389,19.43,41.55,C,EU,293.0,70.99999979615572,71.0,2.0384428012221179e-07
wsm190417,19.58,41.46,C,EU,289.0,23.99999934560639,24.0,6.543936095226854e-07
wsm190552,13.26,42.46,C,EU,404.0,150.000000222646,150.0,2.2264600829657866e-07
wsm190554,13.26,42.46,C,EU,404.0,152.99999966932492,153.0,3.306750784304313e-07
wsm190557,19.48,41.56,C,EU,295.0,60.00000022264602,60.0,2.2264602250743337e-07
wsm190584,11.33,43.98,C,EU,546.0,117.00000033067508,117.0,3.306750784304313e-07
wsm190641,27.83,39.41,C,AT,84.0,102.00000030055968,102.0,3.005596767025054e-07
wsm190644,27.78,39.38,C,AT,79.0,111.00000065439362,111.00001,6.975000914621887e-06
wsm190750,14.74,41.07,C,EU,257.0,152.00000022753653,152.0,2.2753653183826827e-07
wsm190754,14.74,41.08,C,EU,258.0,160.99999979615572,161.0,2.0384428012221179e-07
wsm191113,23.39,38.21,C,AS,58.0,109.00000020384428,109.0,2.0384428012221179e-07
wsm191711,16.67,39.05,C,EU,112.0,22.99999917316029,22.999996,2.987857556036033e-06
wsm191896,27.79,39.05,C,AT,60.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm191899,28.02,39.11,C,AT,74.0,117.99999977246347,118.0,2.2753653183826827e-07
wsm191905,27.78,38.99,C,AT,55.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm191906,27.85,39.04,C,AT,62.0,115.99999979615573,116.0,2.0384426591135707e-07
wsm191909,33.24,40.16,C,AT,97.0,154.00000020384428,154.0,2.0384428012221179e-07
wsm191943,5.57,36.72,C,AF,55.0,171.99999987857103,172.0,1.2142896821387694e-07
wsm191955,39.02,38.29,C,AR,15.0,20.00000065905659,20.0,6.590565888586752e-07
wsm191968,39.06,38.32,C,AR,18.0,15.000000222646023,15.0,2.2264602250743337e-07
wsm191973,39.34,38.32,C,AR,20.0,24.99999934094341,24.999998,1.2482920439538248e-06
wsm191974,38.79,38.19,C,AR,15.0,22.99999917316029,22.999996,2.987857556036033e-06
wsm191984,39.07,38.33,C,AR,19.0,16.000000139218926,16.0,1.3921892616508558e-07
wsm191987,39.09,38.36,C,AR,21.0,12.000000300559677,12.0,3.005596767025054e-07
wsm191989,27.83,39.04,C,AT,62.0,120.99999933420027,121.0,6.657997317915942e-07
wsm192009,38.8,38.24,C,AR,10.0,16.000000139218926,16.0,1.3921892616508558e-07
wsm192063,39.24,38.35,C,AR,22.0,22.00000082683971,21.999998,2.734188342401467e-06
wsm192075,20.76,37.7,C,AS,42.0,120.99999933420027,121.0,6.657997317915942e-07
wsm192076,22.82,38.63,C,EU,12.0,88.00000014345447,87.99999,7.772849002662952e-06
wsm192083,27.71,39.13,C,AT,57.0,111.00000065439362,111.00001,6.975000914621887e-06
wsm192200,19.46,41.46,C,EU,285.0,103.0000000170005,103.0,1.7000502339215018e-08
wsm192205,39.34,38.5,C,AT,5.0,164.999999777354,165.0,2.2264600829657866e-07
wsm192206,39.21,38.42,C,AR,19.0,25.999999796155727,25.999998,1.7035043597957156e-06
wsm192226,20.52,39.17,C,EU,78.0,54.00000001366144,53.999996,3.82835870738063e-06
wsm192230,27.85,39.02,C,AT,60.0,124.00000049658536,124.0,4.965853577232338e-07
wsm192250,27.84,39.08,C,AT,65.0,132.00000002991624,132.0,2.991623659909237e-08
wsm192268,39.1,38.37,C,AR,22.0,20.00000065905659,20.0,6.590565888586752e-07
wsm192282,27.87,38.99,C,AT,57.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm192286,27.7,39.11,C,AT,55.0,125.99999998633857,126.0,1.3661434650202864e-08
wsm192325,21.5,39.25,C,EU,93.0,133.00000014345446,133.0,1.4345445720209682e-07
wsm192348,22.22,38.06,C,AS,33.0,132.00000002991624,132.0,2.991623659909237e-08
wsm192500,26.94,35.86,C,AS,145.0,179.0000000467328,179.0,4.6732793634873815e-08
wsm192543,39.12,38.34,C,AR,23.0,19.000000203844273,19.0,2.0384427301678443e-07
wsm192564,27.77,39.1,C,AT,60.0,126.99999987857103,127.0,1.2142896821387694e-07
